"Date","Open","High","Low","Close","Adj_Close","Volume"
2010-10-01,0.0122790451603985,0.0110461691396121,0.0146279874319516,0.0130010834236186,0.0130010834236186,2988500
2010-10-04,0.0115773854369472,0.0121722349256891,0.0146005428026233,0.0140574214517877,0.0140574214517877,3218000
2010-10-05,0.0135204431326586,0.0124671569172807,0.0165491114849283,0.014409534127844,0.014409534127844,1660000
2010-10-06,0.0132775609206947,0.0124135347369913,0.0146554320612798,0.0126218851570964,0.0126218851570964,1567000
2010-10-07,0.0119552022111133,0.0107512471480206,0.0147103213199363,0.0125406283856988,0.0125406283856988,705000
2010-10-08,0.0115773854369472,0.0111534135001909,0.0148475444665775,0.0125406283856988,0.0125406283856988,1339000
2010-10-11,0.0116043723493876,0.0109121136888887,0.0139693163280738,0.0120260021668472,0.0120260021668472,856000
2010-10-12,0.0109566864508172,0.00978604790281173,0.0138595378107609,0.0120260021668472,0.0120260021668472,1220000
2010-10-13,0.0121441105981964,0.011314280041059,0.0147652105785928,0.0128385698808234,0.0128385698808234,1591000
2010-10-14,0.0131156394460521,0.0117968796636635,0.0148749890959057,0.0134073672806067,0.0134073672806067,1474000
2010-10-15,0.0128187834092073,0.0114483354917825,0.0144633196559821,0.0128385698808234,0.0128385698808234,1423500
2010-10-18,0.0118202676489111,0.0107512471480206,0.0143809857679974,0.0119989165763814,0.0119989165763814,814000
2010-10-19,0.0109566864508172,0.0101345920746927,0.0137772039227761,0.0115113759479957,0.0115113759479957,1226000
2010-10-20,0.0108487388010554,0.010885302598744,0.0138869824400891,0.013136511375948,0.013136511375948,1562500
2010-10-21,0.012063149860875,0.0115823909425059,0.0150122122425469,0.0134073672806067,0.0134073672806067,2085500
2010-10-22,0.0122520582479581,0.0115287687622166,0.0152866585358293,0.0133261105092091,0.0133261105092091,805500
2010-10-25,0.0129537179714094,0.01166282421294,0.0157806618637376,0.0136782231852654,0.0136782231852654,592500
2010-10-26,0.0125759011972433,0.0140490112358174,0.0151768800185163,0.0150595882990249,0.0150595882990249,3304500
2010-10-27,0.013790312257063,0.0127352678187276,0.0155611048291117,0.0140845070422535,0.0140845070422535,1782500
2010-10-28,0.0141681290312291,0.0130570009004639,0.0164118883382871,0.0145991332611051,0.0145991332611051,1121000
2010-10-29,0.0134934562202182,0.013995389055528,0.0166588900022413,0.0163596966413868,0.0163596966413868,1403000
2010-11-01,0.0156524092154531,0.0164083871685501,0.0173724503647755,0.0151950162513543,0.0151950162513543,2279000
2010-11-02,0.0149507494920017,0.0140758223259621,0.0166588900022413,0.0147616468039003,0.0147616468039003,1612500
2010-11-03,0.0138712729943843,0.0157381099149328,0.0169607809248519,0.0161700975081257,0.0161700975081257,1863000
2010-11-04,0.0174335454365219,0.02332564842588,0.0196777992283476,0.0246478873239437,0.0246478873239437,9370000
2010-11-05,0.0235595745605009,0.0223604491806712,0.0239866060328812,0.0234019501625135,0.0234019501625135,5055000
2010-11-08,0.0225610588002048,0.0224408824511052,0.0248373895420566,0.0248645720476706,0.0248645720476706,2547500
2010-11-09,0.0239104044222266,0.0242908476710888,0.0248922788007131,0.0239165763813651,0.0239165763813651,4782000
2010-11-10,0.0225070849753239,0.035765994253016,0.0248922788007131,0.0367280606717226,0.0367280606717226,15302500
2010-11-11,0.0336256929007837,0.033433429410428,0.0338941172203756,0.0331527627302275,0.0331527627302275,9726500
2010-11-12,0.0326811509653684,0.0371869820306846,0.0359250197906653,0.0380281690140845,0.0380281690140845,13645500
2010-11-15,0.0379975727161344,0.0437288880259888,0.0418256150962367,0.0406283856988082,0.0406283856988082,13114500
2010-11-16,0.0401025518864884,0.0395999801437066,0.0368855818171536,0.0375677139761647,0.0375677139761647,6738000
2010-11-17,0.0379435988912535,0.0378572592843018,0.0374070297743902,0.037080173347779,0.037080173347779,3750000
2010-11-18,0.039211983775954,0.0378304481941571,0.0382578132835656,0.0381635969664139,0.0381635969664139,4780500
2010-11-19,0.0378356512414917,0.0395195468732726,0.0403984943711683,0.0411430119176598,0.0411430119176598,5752500
2010-11-22,0.0416408058955933,0.045096253623368,0.0453385276502513,0.047670639219935,0.047670639219935,7648500
2010-11-23,0.0462825548353483,0.0510751267256338,0.0472322070738999,0.050839653304442,0.050839653304442,7889000
2010-11-24,0.0516259634985547,0.0518526483398298,0.0531053577501431,0.0532773564463705,0.0532773564463705,7125000
2010-11-26,0.0525165316090891,0.0519330816102639,0.0542580321819291,0.0528710725893824,0.0528710725893824,1753000
2010-11-29,0.0520037802727208,0.0517990261595404,0.0503608948173192,0.0501895991332611,0.0501895991332611,5728000
2010-11-30,0.047496965895168,0.0501367385705697,0.0505804518519451,0.0528981581798483,0.0528981581798483,11113000
2010-12-01,0.0532451782449809,0.0530591473963408,0.050690230369258,0.0502437703141928,0.0502437703141928,6496000
2010-12-02,0.0482256125310597,0.0473751962856666,0.0445151887704042,0.0448266522210184,0.0448266522210184,10035000
2010-12-03,0.0428282300429725,0.0418789228060053,0.0436095160025723,0.0424972914409534,0.0424972914409534,5800500
2010-12-06,0.0410470938219037,0.0397340355944301,0.0400142695605729,0.0393011917659805,0.0393011917659805,6372000
2010-12-07,0.0387262193520261,0.0422810891581756,0.0413590563976566,0.0426868905742145,0.0426868905742145,6556500
2010-12-08,0.044096614927673,0.0425223889694778,0.0453934169089078,0.0448808234019502,0.0448808234019502,3300000
2010-12-09,0.0441775756649943,0.0431390440428057,0.0457501970901749,0.0440140845070423,0.0440140845070423,2030000
2010-12-10,0.0429361776927342,0.0436752658456995,0.0443230763651065,0.042578548212351,0.042578548212351,2147000
2010-12-13,0.0418297142826763,0.0405919904790602,0.042319618424145,0.0399512459371614,0.0399512459371614,2052000
2010-12-14,0.0381864811032174,0.036892060039093,0.0350742362814898,0.0344799566630553,0.0344799566630553,8828500
2010-12-15,0.0338146012878667,0.035765994253016,0.0371874727397643,0.0373781148429036,0.0373781148429036,3714500
2010-12-16,0.0374038606424448,0.0382862367266168,0.0402612712245271,0.0406554712892741,0.0406554712892741,3950500
2010-12-17,0.0410201069094632,0.0399753354057323,0.0431704019333205,0.0421451787648971,0.0421451787648971,4065000
2010-12-20,0.0418297142826763,0.0417180562651371,0.0446798565463736,0.0430660888407367,0.0430660888407367,2617000
2010-12-21,0.0422615048817233,0.0430586107723716,0.0459148648661444,0.0445828819068256,0.0445828819068256,3888500
2010-12-22,0.0434759159415429,0.0435143993048313,0.0458874202368161,0.0455850487540628,0.0455850487540628,4166500
2010-12-23,0.0408042116099397,0.0424955778793331,0.0410022762163895,0.0387053087757313,0.0387053087757313,7763000
2010-12-27,0.0320604519792384,0.0320392527229042,0.0276641863628652,0.0264084507042254,0.0264084507042254,46509500
2010-12-28,0.0262042919796637,0.0271328232264259,0.0274995185868958,0.0287378114842904,0.0287378114842904,20281500
2010-12-29,0.0293887476476352,0.0305110205846568,0.0316162129861317,0.0323131094257855,0.0323131094257855,16596000
2010-12-30,0.0311968707811444,0.0302160985930652,0.0312868774341928,0.0289815817984832,0.0289815817984832,10205500
2010-12-31,0.0281473496753751,0.0284733777336604,0.0316162129861317,0.0293336944745395,0.0293336944745395,7089500
2011-01-03,0.0288759963112669,0.0278031004800432,0.0299695352264373,0.0293066088840737,0.0293066088840737,6415000
2011-01-04,0.028390231887339,0.0276690450293197,0.0302988707783762,0.029442036836403,0.029442036836403,5937000
2011-01-05,0.0279044674634112,0.0275349895785963,0.0307654294769563,0.029875406283857,0.029875406283857,7233500
2011-01-06,0.0288490093988264,0.0304842094945121,0.0324669964953071,0.0327193932827736,0.0327193932827736,10306000
2011-01-07,0.0320064781543575,0.0320392527229042,0.0354584610920852,0.033694474539545,0.033694474539545,11239500
2011-01-10,0.0324652556658449,0.032307363624351,0.0358701305320088,0.0342632719393283,0.0342632719393283,6713500
2011-01-11,0.0335987059883432,0.0323877968947851,0.0327688874179177,0.0302275189599133,0.0302275189599133,8551000
2011-01-12,0.0293347738227543,0.0288755440858308,0.0316711022447882,0.0302275189599133,0.0302275189599133,4822000
2011-01-13,0.0291998392605521,0.0277226672096091,0.0306830955889716,0.0282231852654388,0.0282231852654388,3618000
2011-01-14,0.0270138993528768,0.0266770346939662,0.0291736409759184,0.0269501625135428,0.0269501625135428,5960000
2011-01-18,0.0252057762193675,0.0241567922203654,0.0268134028536898,0.0266522210184182,0.0266522210184182,8108500
2011-01-19,0.0246390510581184,0.0237010036879057,0.0240689399208659,0.0222914409534128,0.0222914409534128,11857500
2011-01-20,0.0212926739155043,0.0209662724931473,0.0202815810735689,0.0184723726977248,0.0184723726977248,11399500
2011-01-21,0.0188368648834246,0.018660518740704,0.021214698470729,0.0196099674972914,0.0196099674972914,6085000
2011-01-24,0.0199433282934825,0.0219314717383561,0.0226418191957974,0.0235373781148429,0.0235373781148429,8225500
2011-01-25,0.0229658624868113,0.0221459604595137,0.0248099449127283,0.0240520043336945,0.0240520043336945,6357500
2011-01-26,0.0231277839614539,0.022119149369369,0.0250295019473543,0.0242416034669556,0.0242416034669556,5399500
2011-01-27,0.0232087446987753,0.0226553711722628,0.0262096210084685,0.0247020585048754,0.0247020585048754,4478500
2011-01-28,0.0235865614729414,0.022119149369369,0.0240689399208659,0.022237269772481,0.022237269772481,5242000
2011-01-31,0.0213466477403851,0.0200815065183726,0.0233828241876599,0.0224810400866739,0.0224810400866739,4151500
2011-02-01,0.0220483074638365,0.0217169830171986,0.0234926027049729,0.0219664138678223,0.0219664138678223,3539000
2011-02-02,0.0216435037772299,0.0202423730592407,0.02384938288624,0.0220476706392199,0.0220476706392199,2847500
2011-02-03,0.0207259487542551,0.0194916625351894,0.0224222621611715,0.0212080173347779,0.0212080173347779,2560000
2011-02-04,0.0197004460815185,0.0188750074618615,0.0226143745664692,0.0207475622968581,0.0207475622968581,2720000
2011-02-07,0.0192146816575907,0.0177757527659292,0.0216812571693091,0.0196912242686891,0.0196912242686891,4475500
2011-02-08,0.0206180011044934,0.0231111597047225,0.0220105927212479,0.0235373781148429,0.0235373781148429,17524500
2011-02-09,0.0215625430399086,0.0202423730592407,0.0214342555053549,0.0200704225352113,0.0200704225352113,13178000
2011-02-10,0.0192146816575907,0.0187945741914274,0.0214891447640114,0.0200975081256771,0.0200975081256771,4180500
2011-02-11,0.0191876947451502,0.019089496183019,0.0218459249452785,0.0201787648970748,0.0201787648970748,3172500
2011-02-14,0.0202401843303272,0.0201351286986619,0.0221478158678891,0.0197183098591549,0.0197183098591549,6415500
2011-02-15,0.0185400088465798,0.017534452954627,0.0208030290308054,0.019068255687974,0.019068255687974,4768500
2011-02-16,0.0187828910585437,0.0223604491806712,0.0222027051265456,0.0241874322860238,0.0241874322860238,20575500
2011-02-17,0.0229118886619305,0.023754625868195,0.0235200473343011,0.0211267605633803,0.0211267605633803,13092000
2011-02-18,0.0194035900446737,0.0183924078392571,0.021900814203935,0.0199891657638137,0.0199891657638137,11853500
2011-02-22,0.0181891789848541,0.0170786644221673,0.0186623479432027,0.0164409534127844,0.0164409534127844,10323000
2011-02-23,0.0163000951140235,0.0157381099149328,0.0168235577782107,0.0163326110509209,0.0163326110509209,8028000
2011-02-24,0.0152206186164061,0.0159525986360903,0.017893898322012,0.018228602383532,0.018228602383532,5276500
2011-02-25,0.018000270597771,0.0193576070844659,0.0211598092120725,0.0211538461538462,0.0211538461538462,6731500
2011-02-28,0.0205100534547316,0.0200278843380832,0.0233828241876599,0.0219122426868906,0.0219122426868906,5256000
2011-03-01,0.0213466477403851,0.0206177283212663,0.0239317167742247,0.0220476706392199,0.0220476706392199,5532000
2011-03-02,0.0207259487542551,0.0205104839606876,0.0240140506622094,0.0222643553629469,0.0222643553629469,3316500
2011-03-03,0.0225070849753239,0.0218778495580668,0.0249197234300413,0.0231852654387866,0.0231852654387866,3201000
2011-03-04,0.0225070849753239,0.0224140713609606,0.0241512738088506,0.024783315276273,0.024783315276273,7900500
2011-03-07,0.0237214960351435,0.0235133260568928,0.0266761797070486,0.0247562296858072,0.0247562296858072,10168000
2011-03-08,0.0228309279246091,0.0223336380905265,0.0247550556540719,0.0239978331527627,0.0239978331527627,6999500
2011-03-09,0.0229928493992518,0.0224140713609606,0.0254960606459343,0.024160346695558,0.024160346695558,4624000
2011-03-10,0.0223991373255622,0.0210735168537261,0.0240140506622094,0.022237269772481,0.022237269772481,5085000
2011-03-11,0.0208069094915764,0.0204300506902535,0.0234651580756446,0.0223997833152763,0.0223997833152763,4654000
2011-03-14,0.0207259487542551,0.0197597734366363,0.0225594853078127,0.0201787648970748,0.0201787648970748,5830000
2011-03-15,0.0163540689389044,0.0169714200615886,0.0187172372018592,0.0193661971830986,0.0193661971830986,6594000
2011-03-16,0.0181352051599732,0.0177489416757846,0.0211598092120725,0.0190140845070423,0.0190140845070423,5848500
2011-03-17,0.0191607078327098,0.018231541298389,0.0210225860654313,0.0189869989165764,0.0189869989165764,4613000
2011-03-18,0.0190257732705076,0.0175880751349164,0.0206658058841642,0.0193932827735645,0.0193932827735645,3439500
2011-03-21,0.0186479564963415,0.0172127198728908,0.0207481397721489,0.0187703141928494,0.0187703141928494,2058500
2011-03-22,0.0177843752982475,0.0167033091601417,0.019266129788424,0.0173076923076923,0.0173076923076923,2914500
2011-03-23,0.0161111867269405,0.015121454841605,0.0186349033138745,0.0173618634886241,0.0173618634886241,2114000
2011-03-24,0.0161921474642618,0.0154163768331966,0.0192112405297675,0.0176868905742145,0.0176868905742145,2311000
2011-03-25,0.0169747679250345,0.0170786644221673,0.0203639149615536,0.0188244853737811,0.0188244853737811,2840000
2011-03-28,0.0177034145609262,0.0185264632899806,0.0207755844014772,0.0201787648970748,0.0201787648970748,5290500
2011-03-29,0.0193226293073524,0.0197597734366363,0.022586929937141,0.0219934994582882,0.0219934994582882,3777000
2011-03-30,0.0215085692150278,0.0210735168537261,0.0220380373505762,0.0214247020585049,0.0214247020585049,6116500
2011-03-31,0.0280933758504942,0.0323877968947851,0.0316162129861317,0.0323672806067172,0.0323672806067172,57589000
2011-04-01,0.0305221979701335,0.0309668091171166,0.0318083253914294,0.0294149512459372,0.0294149512459372,14324000
2011-04-04,0.0288490093988264,0.0278031004800432,0.0281307450614453,0.0271668472372698,0.0271668472372698,13046500
2011-04-05,0.0263392265418659,0.0278031004800432,0.0293931980105443,0.0295232936078006,0.0295232936078006,15904500
2011-04-06,0.0292807999978734,0.0278299115701879,0.0296950889331549,0.0289544962080173,0.0289544962080173,6441500
2011-04-07,0.0289029832237073,0.030323342953644,0.0314789898394905,0.0309859154929577,0.0309859154929577,14051500
2011-04-08,0.0308730278318592,0.0294117658887246,0.0312319881755363,0.0289544962080173,0.0289544962080173,9732000
2011-04-11,0.0278774805509707,0.0265429792432428,0.0275544078455523,0.0256500541711809,0.0256500541711809,6847000
2011-04-12,0.0241262997217501,0.0230039153441437,0.025578394533919,0.0239707475622969,0.0239707475622969,6787000
2011-04-13,0.0242612342839523,0.0242908476710888,0.0269780706296592,0.0247291440953413,0.0247291440953413,6057500
2011-04-14,0.0235595745605009,0.0231915929751566,0.0253039482406366,0.0252979414951246,0.0252979414951246,4917000
2011-04-15,0.025664553730855,0.0256045910881786,0.0286247483893536,0.026489707475623,0.026489707475623,4717500
2011-04-18,0.0242612342839523,0.024103170040076,0.0257430623098885,0.025,0.025,5169500
2011-04-19,0.0246120641456779,0.0231379707948672,0.0265389565604074,0.0253521126760563,0.0253521126760563,2743500
2011-04-20,0.0257994882930571,0.0253632912768764,0.028322857466743,0.0269501625135428,0.0269501625135428,4186000
2011-04-21,0.0262042919796637,0.0277494782997538,0.0291187517172619,0.0296316359696641,0.0296316359696641,6930500
2011-04-25,0.0284981795371008,0.0270792010461366,0.030161647631735,0.0286836403033586,0.0286836403033586,4004500
2011-04-26,0.028390231887339,0.0284733777336604,0.0310947650288951,0.0301462621885157,0.0301462621885157,7000000
2011-04-27,0.0291188785232308,0.028768299725252,0.0319729931673988,0.0305525460455038,0.0305525460455038,4984500
2011-04-28,0.0294966952973969,0.0296530657000268,0.032219994831353,0.0321235102925244,0.0321235102925244,8000000
2011-04-29,0.031169883868704,0.0301356653226312,0.0341411188843297,0.0319609967497291,0.0319609967497291,3630000
2011-05-02,0.03092700165674,0.0299479876916183,0.0331531122285131,0.0315547128927411,0.0315547128927411,3923000
2011-05-03,0.0303332895830504,0.0288487329956861,0.0316162129861317,0.0299837486457205,0.0299837486457205,4569500
2011-05-04,0.0287140748366243,0.0278031004800432,0.0295578657865137,0.0294962080173348,0.0294962080173348,5222500
2011-05-05,0.0298475251591226,0.0289827884464095,0.0307105402182998,0.028819068255688,0.028819068255688,6092500
2011-05-06,0.0290379177859095,0.0296798767901715,0.0319455485380706,0.0306608884073673,0.0306608884073673,4908500
2011-05-09,0.0293077869103139,0.0304842094945121,0.0325767750126201,0.0328006500541712,0.0328006500541712,4582000
2011-05-10,0.032654164052928,0.0330312630582577,0.0354859057214134,0.0339382448537378,0.0339382448537378,7676500
2011-05-11,0.0325462164031662,0.0312885421988528,0.0327688874179177,0.0305254604550379,0.0305254604550379,4812500
2011-05-12,0.0294966952973969,0.0297871211507502,0.0320278824260553,0.0321505958829902,0.0321505958829902,3140000
2011-05-13,0.0320064781543575,0.0309936202072612,0.0338117833323908,0.0318255687973998,0.0318255687973998,3307500
2011-05-16,0.0319794912419171,0.0304573984043675,0.0317534361327729,0.0292524377031419,0.0292524377031419,3778500
2011-05-17,0.0293077869103139,0.0278031004800432,0.029475531898529,0.0275189599133261,0.0275189599133261,6171000
2011-05-18,0.0268789647906746,0.0263821127023746,0.0289266393119642,0.0285752979414951,0.0285752979414951,3647500
2011-05-19,0.0293887476476352,0.0316638974608785,0.0318906592794141,0.0335861321776815,0.0335861321776815,13275500
2011-05-20,0.0327081378778088,0.0312349200185635,0.033949006479032,0.0329631635969664,0.0329631635969664,4212500
2011-05-23,0.0309809754816209,0.0294653880690139,0.0319455485380706,0.0298483206933911,0.0298483206933911,4318000
2011-05-24,0.0293617607351947,0.0291436549872777,0.0318906592794141,0.0295774647887324,0.0295774647887324,3068500
2011-05-25,0.0290379177859095,0.0331921295991258,0.0307105402182998,0.0356988082340195,0.0356988082340195,23465500
2011-05-26,0.0342194049744733,0.0352029613599775,0.03600735367865,0.0370530877573131,0.0370530877573131,16684500
2011-05-27,0.0361624626701847,0.0349616615486753,0.0379833669902832,0.0372426868905742,0.0372426868905742,8435500
2011-05-31,0.0365672663567912,0.0365971380475014,0.0399868249312447,0.0388407367280607,0.0388407367280607,16452500
2011-06-01,0.0374038606424448,0.036114538424897,0.0367758032998407,0.0344528710725894,0.0344528710725894,7649500
2011-06-02,0.0334097976012602,0.0340232733936112,0.0371325834811078,0.0351029252437703,0.0351029252437703,4931500
2011-06-03,0.0372689260802426,0.0398680910451535,0.0398496017846035,0.0388136511375948,0.0388136511375948,31046000
2011-06-06,0.0376737297668491,0.036194971695331,0.0364464677479018,0.0349404117009751,0.0349404117009751,11655500
2011-06-07,0.0345432479237585,0.034210951024624,0.0364464677479018,0.0340465872156013,0.0340465872156013,6110500
2011-06-08,0.0331939023017367,0.0320928749031935,0.0330433337112001,0.0306608884073673,0.0306608884073673,8479500
2011-06-09,0.0304682241452526,0.030752320395959,0.0332628907458261,0.0320151679306609,0.0320151679306609,8016000
2011-06-10,0.0307111063572165,0.0312885421988528,0.033949006479032,0.0326652221018418,0.0326652221018418,7833000
2011-06-13,0.0321953865414406,0.0328435854272448,0.0354035718334287,0.0342091007583965,0.0342091007583965,8567000
2011-06-14,0.0334637714261411,0.0350420948191094,0.037160028110436,0.0346695557963164,0.0346695557963164,7867000
2011-06-15,0.0331939023017367,0.0316907085510232,0.0331805568578413,0.0312026002166847,0.0312026002166847,6725000
2011-06-16,0.0311159100438231,0.0304842094945121,0.0295304211571855,0.0289815817984832,0.0289815817984832,9211000
2011-06-17,0.0289569570485882,0.0296798767901715,0.0306282063303151,0.0289815817984832,0.0289815817984832,8570000
2011-06-20,0.0273917161270429,0.0263553016122299,0.0288717500533078,0.0276543878656555,0.0276543878656555,7689000
2011-06-21,0.0272567815648407,0.0297603100606055,0.0302439815197197,0.031771397616468,0.031771397616468,7480000
2011-06-22,0.03030630267061,0.0311544867481294,0.0332628907458261,0.0309046587215601,0.0309046587215601,7378000
2011-06-23,0.0298475251591226,0.0297334989704608,0.0308203187356128,0.0322589382448537,0.0322589382448537,5850000
2011-06-24,0.0310349493065018,0.0304037762240781,0.0337020048150779,0.0318797399783315,0.0318797399783315,18042500
2011-06-27,0.0312778315184657,0.0312349200185635,0.0338392279617191,0.0315817984832069,0.0315817984832069,9047000
