"Date","Open","High","Low","Close","Adj_Close","Volume"
"12-12-1980",0.163383411028167,0.163783000597333,0.169856254206697,0.165116031930921,0.164604092147845,469033600
"15-12-1980",0.150637997445934,0.149943056982289,0.15550311027656,0.15116344488874,0.1506956864248,175884800
"16-12-1980",0.132097137576959,0.131487731931701,0.136363441496362,0.132557911779476,0.132148484074263,105728000
"17-12-1980",0.136731833425044,0.137254375104637,0.14234391813392,0.138371489713718,0.137942322432294,86441600
"18-12-1980",0.143685953673806,0.144176413809354,0.149522633639002,0.145349866954498,0.144899186680293,73449600
"19-12-1980",0.158748715180082,0.159169686058985,0.165071872896651,0.160465169583527,0.15996795690683,48630400
"22-12-1980",0.171494128762316,0.171858367936637,0.178228921499278,0.173255041038859,0.17271865951286,37363200
"23-12-1980",0.183082944859163,0.183391654282508,0.190192018314406,0.184884280627033,0.184311659001874,46950400
"24-12-1980",0.198145706365439,0.198384926532139,0.205741257572055,0.199999583256062,0.199380429228411,48003200
"26-12-1980",0.225955957930583,0.226066880659423,0.234449688972344,0.227906841060113,0.227202563447454,55574400
"29-12-1980",0.230590653778668,0.230680195197771,0.23923407028239,0.232557703407507,0.231838698688469,93161600
"30-12-1980",0.223638610006541,0.222606894755662,0.23086140298981,0.224418694299568,0.223724131323454,68880000
"31-12-1980",0.214369218310371,0.213380265678965,0.221292640369718,0.215116969604781,0.214451860841424,35750400
"02-01-1981",0.216686566234413,0.217993580217314,0.224880926352252,0.218605116365326,0.217927631578947,21660800
"05-01-1981",0.210893196424307,0.209920279775204,0.217704354387183,0.211628822844236,0.210973428717425,35728000
"06-01-1981",0.196987032403418,0.196078269262965,0.203349066917032,0.197674152082365,0.197062361607903,45158400
"07-01-1981",0.184241618821184,0.183391654282508,0.190192018314406,0.184884280627033,0.184311659001874,55686400
"08-01-1981",0.178448249011078,0.177625011109572,0.184211541676849,0.179070702692791,0.178517820643843,39827200
"09-01-1981",0.192352336555333,0.192618283359204,0.199760780934498,0.19418600532182,0.193583929483904,21504000
"12-01-1981",0.192352336555333,0.191464954724617,0.197368590279475,0.191860574148123,0.191265861863396,23699200
"13-01-1981",0.180765596935121,0.179931668378747,0.186603732331871,0.181396133866488,0.18083588826435,23049600
"14-01-1981",0.180765596935121,0.181084997013334,0.187799827659383,0.182558849453336,0.181993591381366,14291200
"15-01-1981",0.186558966745227,0.188004968820856,0.19378030429694,0.188372427387578,0.187790091125873,14067200
"16-01-1981",0.185400292783205,0.184544982917095,0.191388113641917,0.186046996213881,0.185472023505365,13395200
"19-01-1981",0.201621728251503,0.2018449124359,0.20932954355459,0.203487730016607,0.20285886135241,41574400
"20-01-1981",0.193511010517354,0.192618283359204,0.199760780934498,0.19418600532182,0.193583929483904,30083200
"21-01-1981",0.198145706365439,0.199538255166726,0.205741257572055,0.199999583256062,0.199380429228411,15904000
"22-01-1981",0.201621728251503,0.202998241070487,0.20932954355459,0.203487730016607,0.20285886135241,35548800
"23-01-1981",0.201621728251503,0.2018449124359,0.208133448227078,0.202325014429759,0.201698496848918,11222400
"26-01-1981",0.196987032403418,0.196078269262965,0.203349066917032,0.197674152082365,0.197062361607903,24640000
"27-01-1981",0.195828358441397,0.194924940628378,0.200956876262009,0.195348720908669,0.194744293987396,23699200
"28-01-1981",0.185400292783205,0.184544982917095,0.191388113641917,0.186046996213881,0.185472023505365,28156800
"29-01-1981",0.174972227125014,0.174165025205811,0.180623255694314,0.175582555932246,0.175039388519843,43904000
"30-01-1981",0.161066063104125,0.160323014693572,0.165071872896651,0.160465169583527,0.15996795690683,46188800
"02-02-1981",0.144844627635828,0.144176413809354,0.149522633639002,0.145349866954498,0.144899186680293,23766400
"03-02-1981",0.152955345369976,0.15340304288605,0.159091396259094,0.154651591649285,0.154174118548799,19152000
"04-02-1981",0.162224737066146,0.162629671962746,0.168660158879186,0.163953316344072,0.163446389030829,27865600
"05-02-1981",0.162224737066146,0.163783000597333,0.168660158879186,0.163953316344072,0.163446389030829,7929600
